,Bacteroides,Faecalibacterium,Prevotella,Roseburia,Ruminococcus,Bifidobacterium,Akkermansia,Lactobacillus,Clostridium,Escherichia,Enterococcus,Streptococcus,Dorea,Eubacterium,Coprococcus,Dialister,Parabacteroides,Alistipes,Veillonella,Anaerostipes,Phascolarctobacterium,Sutterella,Butyricicoccus,Oscillibacter,Bilophila,Hyphomicrobium,Megasphaera,Pseudobutyrivibrio,Mitsuokella,Holdemanella,Blautia,Gemmiger,Sarcina,Odoribacter,Christensenella,Anaerovorax,Butyricimonas,Lachnospira,Coprobacillus,Pectinatus
Sample_037,0.01416300382085093,0.03651354534746761,0.018357321382401103,0.09336665804820593,0.05771495877502945,0.014737567870378351,0.030135884397713236,0.020626849378034415,0.004050676549168319,0.013760808986181735,0.015628142147145852,0.0012640409089603264,0.046022580367146425,0.021747249274612888,0.06472464017926398,0.008532276135482204,0.015656870349622223,0.03490476600879083,0.0469418828463903,0.01686345485362981,0.016461260018960613,0.006808583986899939,0.012209486052457698,0.006463845557183487,0.012381855267315924,0.03286506363296848,0.07776724410353644,0.008704645350340429,0.0534919130110029,0.038409606710908095,0.015972880576862306,0.0013789537188658107,0.04269010887988738,0.04246028326007642,0.025510643799017494,0.002700451032778879,0.0029302766525898475,0.005228532850699532,0.014249188428280043,0.005601999482892355
Sample_038,0.017675606641123883,0.03386973180076629,0.015223499361430396,0.0910344827586207,0.05588761174968072,0.013026819923371647,0.03693486590038314,0.020689655172413793,0.0031162196679438057,0.014099616858237548,0.020434227330779056,0.0004597701149425287,0.04638569604086845,0.013895274584929757,0.06421455938697318,0.011494252873563218,0.014150702426564495,0.0345338441890166,0.049399744572158365,0.017828863346104725,0.01445721583652618,0.004699872286079183,0.010523627075351214,0.008531289910600256,0.014201787994891444,0.03029374201787995,0.08153256704980844,0.006590038314176245,0.05277139208173691,0.0410727969348659,0.013690932311621967,0.0030140485312899106,0.03729246487867178,0.048480204342273306,0.029476372924648785,0.0017369093231162196,0.0021966794380587486,0.007918263090676884,0.01277139208173691,0.004393358876117497
Sample_039,0.012692454510752004,0.034323705306018575,0.013169614454765237,0.10103066547906858,0.061140094159562286,0.011642702633922891,0.03196971624888663,0.021344954828858634,0.004548924799592824,0.01587352080417356,0.018641048479450313,0.0008906985621580354,0.044916656063112355,0.01771853925435806,0.06518004835220766,0.013137803791831023,0.015968952792976207,0.03286041481104466,0.050992492683547525,0.014696526275607583,0.018768291131187175,0.004326250159053315,0.013233235780633668,0.007189209823132714,0.01428298765746278,0.027261738134622727,0.07914492938032829,0.007411884463672223,0.0493065275480341,0.03979513933070365,0.014187555668660135,0.0026402850235398906,0.0388726301056114,0.0507380073800738,0.021885736098740297,0.002544853034737244,0.0013678585061712685,0.005153327395342919,0.012374347881409849,0.006775671204987912
Sample_040,0.008957795004306632,0.03944875107665805,0.013781223083548665,0.09319552110249785,0.05116279069767442,0.01739879414298019,0.04392764857881137,0.022739018087855296,0.006029285099052541,0.014642549526270457,0.016881998277347116,0.0003445305770887166,0.03979328165374677,0.01429801894918174,0.05874246339362618,0.013092161929371232,0.010852713178294573,0.037553832902670115,0.050645994832041345,0.020327304048234282,0.016709732988802756,0.006718346253229974,0.015503875968992248,0.005857019810508183,0.0103359173126615,0.028423772609819122,0.0975021533161068,0.008268733850129198,0.047372954349698536,0.04220499569336779,0.016537467700258397,0.0010335917312661498,0.03049095607235142,0.047200689061154176,0.03273040482342808,0.0010335917312661498,0.0020671834625322996,0.0048234280792420325,0.008613264427217916,0.002756244616709733
Sample_041,0.016438773180445978,0.033080494177934495,0.014891296075496588,0.09366041756513356,0.055582333392526447,0.014307821101499278,0.035287551688272155,0.019787412161647935,0.004464851974935944,0.01438392653289023,0.020700677338339378,0.0006849488825185824,0.04213704051345798,0.018899515462086812,0.06448666886526802,0.015601613435145488,0.016844668814531064,0.032877546360891956,0.04878358152160126,0.0168954057687917,0.019660569775996346,0.004617062837717852,0.009944443035084604,0.008219386590222989,0.01367360917324133,0.029452801948299044,0.08726756132829347,0.007052436642228367,0.05005200537811715,0.03782439940130394,0.01615971993201248,0.0016235825363403434,0.03850934828382252,0.04771810548212791,0.02138562622085796,0.0029173748699865545,0.0019533727390344756,0.005403485628757706,0.010883076688906364,0.005885486694233745
Sample_042,0.0154434250764526,0.03328236493374108,0.011722731906218144,0.08893985728848114,0.05530071355759429,0.011977573904179408,0.03486238532110092,0.024821610601427114,0.004740061162079511,0.015188583078491335,0.01946992864424057,0.0006625891946992864,0.04250764525993884,0.015596330275229359,0.07324159021406727,0.0127420998980632,0.017940876656472985,0.03654434250764526,0.05071355759429154,0.017380224260958206,0.017686034658511724,0.004383282364933741,0.010703363914373088,0.008817533129459735,0.017940876656472985,0.028848114169215087,0.07976554536187563,0.006065239551478084,0.05871559633027523,0.035932721712538224,0.013914373088685015,0.0016309887869520897,0.03302752293577982,0.045718654434250765,0.020081549439347604,0.00382262996941896,0.0035168195718654435,0.007543323139653415,0.013404689092762488,0.005402650356778797
Sample_043,0.014413875598086124,0.034808612440191386,0.014294258373205741,0.08935406698564594,0.056578947368421055,0.01632775119617225,0.03104066985645933,0.021351674641148326,0.004964114832535885,0.014832535885167464,0.017344497607655503,0.00011961722488038278,0.04904306220095694,0.020813397129186603,0.06561004784688995,0.015131578947368421,0.01895933014354067,0.03779904306220096,0.04467703349282297,0.01818181818181818,0.016626794258373205,0.003827751196172249,0.01118421052631579,0.007595693779904307,0.01208133971291866,0.030322966507177033,0.07541866028708134,0.005980861244019139,0.05185406698564593,0.03827751196172249,0.01722488038277512,0.0014354066985645933,0.04061004784688995,0.042105263157894736,0.030023923444976078,0.0033492822966507177,0.0023923444976076554,0.007236842105263158,0.009629186602870814,0.007177033492822967
Sample_044,0.018711816114626998,0.03619078929344401,0.014109202487603079,0.08687433221007644,0.06377907454590286,0.01468452919098107,0.035971617215966686,0.018437851017780334,0.005643680995041232,0.014273581545711076,0.020081641598860306,0.00046574066463932494,0.0443001561601052,0.019287142818004987,0.059916166680364924,0.00909564121530917,0.018273471959672338,0.03671132297745267,0.05120407660064108,0.017068025533547027,0.013040738609901098,0.004958768252924578,0.01367085833264842,0.010328484151119147,0.018246075449987673,0.0259170981616942,0.08997013780444371,0.0067121448727432125,0.04287553765650256,0.034546998712364045,0.014191392016657077,0.0020821347360346293,0.040108490178351275,0.044053587572943205,0.022602120489849595,0.004766992685131914,0.002657461439412619,0.006602558834004547,0.012438015396838442,0.00515054382071724
Sample_045,0.011816472091125227,0.03417195983109187,0.015152052801532949,0.08949292076221568,0.058372662432135125,0.01557787161562755,0.036372023703913986,0.017848905290798765,0.0031936411057095207,0.015152052801532949,0.022639366949363048,0.0006387282211419041,0.04492388488698059,0.017671480784926013,0.06319860899187396,0.013377807742805435,0.012242290905219829,0.03378162591817182,0.0544693233029346,0.01870054291898797,0.016287569639118555,0.004967886164437032,0.012739079521663532,0.007913132961924701,0.014335900074518293,0.02938149817252759,0.0837798516731131,0.006777616124339094,0.047230403463326354,0.04840140520208651,0.015435932010929349,0.002022639366949363,0.040878606153081865,0.04421418686348959,0.02175224441999929,0.0036194599198041233,0.0020581242681239134,0.00617437280437174,0.008622830985415705,0.00461303715269153
Sample_046,0.01223021582733813,0.03780248528449967,0.012295618051013734,0.08894702419882276,0.05500327011118378,0.015958142576847613,0.03701765860039241,0.023610202746893395,0.004381948986265533,0.019816873773708304,0.01948986265533028,0.0013080444735120995,0.04375408763897973,0.02171353826030085,0.059516023544800525,0.012884238064094179,0.01778940483976455,0.03172007848266841,0.04892086330935252,0.013799869195552648,0.018770438194898625,0.0029431000654022237,0.01209941137998692,0.012884238064094179,0.012753433616742969,0.032701111837802485,0.08325703073904513,0.006474820143884892,0.04990189666448659,0.03858731196860693,0.011772400261608895,0.0006540222367560497,0.03512099411379987,0.04669718770438195,0.0276651406147809,0.0033355134074558534,0.004643557880967953,0.007913669064748202,0.008371484630477436,0.005493786788750818
Sample_047,0.01467757459095284,0.03757619505935194,0.01203079884504331,0.09440166827077318,0.04780237407763876,0.01118864292589028,0.03067853705486044,0.019449791466153353,0.005854988771254411,0.0116297722168752,0.019610202117420598,0.001122874558870709,0.049647096567212064,0.013675008020532564,0.06167789541225537,0.013233878729547642,0.01507860121912095,0.04066410009624639,0.04916586461341033,0.013193776066730832,0.018126403593198587,0.004972730189284569,0.013273981392364452,0.011709977542508822,0.012993262752646775,0.028512993262752646,0.08886750080205326,0.006536734039140199,0.05622393326916907,0.0417869746551171,0.013233878729547642,0.0015640038498556303,0.03986204683991017,0.05068976580044915,0.026066730830927174,0.00501283285210138,0.0014035931985883863,0.004892524863650946,0.008100737888995829,0.0038097529675970485
Sample_048,0.010871719373743665,0.03309645819767277,0.015401602446136859,0.09093740267829337,0.05282976133178562,0.014608872908468051,0.0318790521219671,0.022677727131168425,0.0038220888423317573,0.01840264998159735,0.01973330313411285,0.0011324707680982985,0.041759859573624755,0.018827326519634213,0.06095523909289091,0.014297443447241018,0.022960844823193,0.04136349480479035,0.05096118456442343,0.014410690524050848,0.017440049828713795,0.007191189377424195,0.011749384219019847,0.00982418391325274,0.015146796523314743,0.030520087200249145,0.07097760539056086,0.0071628776082217375,0.04396817757141644,0.040599077036324,0.013759519832394327,0.001840264998159735,0.03737153534724385,0.05365080263865689,0.029189434047733644,0.003878712380736672,0.0027745533818408314,0.005549106763681663,0.010786784066136293,0.00569066560969395
Sample_049,0.01815199562602515,0.03236741388737015,0.015418261344997266,0.09589939857845817,0.0562055768179333,0.01837069436850738,0.03400765445598688,0.01957353745215965,0.0014215418261344997,0.016621104428649534,0.02099507927829415,0.0028430836522689994,0.0419901585565883,0.018261344997266265,0.0640787315472936,0.009732094040459268,0.015855658829961726,0.038819026790595956,0.055768179332968834,0.014762165117550574,0.012903225806451613,0.00590486604702023,0.010169491525423728,0.0065609622744669215,0.01366867140513942,0.034335702569710226,0.07807545106615638,0.008638600328048114,0.03794423182066703,0.045379989065062874,0.017167851284855113,0.0019682886823400767,0.038053581191908145,0.04461454346637507,0.027556041552761073,0.0022963367960634226,0.002186987424822307,0.004811372334609076,0.00940404592673592,0.007217058501913614
Sample_050,0.016133321514050173,0.030183494371066395,0.013562627426646575,0.08886623526283131,0.058860030139172057,0.01511390834145909,0.03616700647105753,0.019147238719971635,0.0024377271518482404,0.018571048665898413,0.02056555269922879,0.0013296693555535856,0.04383476642141654,0.015379842212569808,0.07259994681322578,0.012410247318500134,0.014980941405903732,0.03661022958957539,0.051014980941405906,0.014227462104423367,0.01697544543923411,0.004033330378512543,0.013695594362201932,0.006293768282953639,0.01524687527701445,0.03598971722365039,0.08266111160358124,0.005052743551103626,0.05061608013473983,0.03705345270809325,0.013651272050350147,0.001595603226664303,0.0385160889992022,0.04777945217622551,0.02433294920663062,0.0013739916674053718,0.0012410247318500134,0.006958602960730431,0.009219040865171528,0.005717578228880418
Sample_051,0.01887828653806549,0.03350037756573076,0.014690739342349145,0.08910551245966912,0.060479165236493444,0.014622091027665271,0.03398091576851788,0.020594494405162353,0.0030205258460904785,0.015720464062607263,0.022516647216310838,0.0003432415734193726,0.04242465847463445,0.016406947209446007,0.06432347085879042,0.014347497768929773,0.015789112377291137,0.035079288803459875,0.05917484725749983,0.016818837097549257,0.015926409006658888,0.0038443056222969728,0.011670213496258667,0.008031852818013318,0.015720464062607263,0.029930665202169287,0.07613098098441683,0.0076886112445939455,0.050319214663280015,0.0382371112789181,0.013523717992723278,0.0016475595524129882,0.038099814649550354,0.0463376124116153,0.02313448204846571,0.002539987643303357,0.001990801125832361,0.005697810118761584,0.011326971922839294,0.006384293265600329
Sample_052,0.013106300692915077,0.03410861040984047,0.01718859107267551,0.09254982005693721,0.056453778804318636,0.014610302411774185,0.03265832303808347,0.02094859536982328,0.0045657195036794326,0.01487887414728474,0.02051888059300639,0.00048342912391899877,0.04377719288822044,0.016114304130633292,0.06483321695224795,0.010850298114626417,0.02100230971692539,0.03453832518665736,0.04839662673900199,0.01702744803136918,0.01815544932051351,0.0033302895203308805,0.010313154643605308,0.009238867701563087,0.018048020626309287,0.03153032174893914,0.08588924101627544,0.0074662942471934255,0.04979319976365687,0.042595477251974004,0.014180587634957297,0.0013965730246548852,0.03749261427727346,0.04409947897083311,0.021217167105333834,0.0031154321319224365,0.001826287801471773,0.005801149487027985,0.009990868560992641,0.0059085781812322075
Sample_053,0.015440508628519528,0.035811599844297395,0.01336447385493707,0.0940703256779551,0.06033476060724017,0.01258596081484365,0.03646036071104191,0.023225639029453744,0.0023355391202802647,0.0216686129492669,0.017516543402101986,0.0011677695601401323,0.04268846503178928,0.016478526015310756,0.06721162579473206,0.011418191254703516,0.02127935642922019,0.03503308680420397,0.05021409108602569,0.02011158686908006,0.014532243415077202,0.003114052160373686,0.010250421694563383,0.005190086933956144,0.017905799922148698,0.02737770857661866,0.07603477358245751,0.00648760866744518,0.045543012845465164,0.041261191124951344,0.01621902166861295,0.0024652912936291684,0.0359413520176463,0.047748799792396525,0.0251719216296873,0.002595043466978072,0.003114052160373686,0.004411573893862722,0.008174386920980926,0.008044634747632022
Sample_054,0.015159171298635674,0.031202627589691764,0.017306720565942395,0.08716523496715513,0.05886811520970187,0.013137948458817585,0.033855482566953005,0.019580596260737746,0.003663466397170288,0.01629610914603335,0.017812026275896918,0.00037897928246589187,0.039666498231430015,0.019201616978271854,0.06922688226376958,0.01427488630621526,0.024886306215260234,0.033855482566953005,0.04749873673572511,0.01225366346639717,0.020591207680646793,0.0035371399696816574,0.012379989893885801,0.006947953511874684,0.01654876200101061,0.03436078827690753,0.08590197069226882,0.0055583628094997475,0.04737241030823648,0.03448711470439616,0.012885295603840323,0.0015159171298635675,0.03764527539161192,0.04573016675088429,0.027539161192521474,0.0031581606872157653,0.003410813542193027,0.008969176351692774,0.011369378473976757,0.004800404244567963
Sample_055,0.01620745542949757,0.03899918962722852,0.013877633711507293,0.0862034035656402,0.05976499189627228,0.017524311183144247,0.034542139384116696,0.020664505672609402,0.00506482982171799,0.01509319286871961,0.02056320907617504,0.0006077795786061589,0.04224068071312804,0.020056726094003243,0.06361426256077796,0.011446515397082658,0.014181523500810372,0.04244327390599676,0.0506482982171799,0.01620745542949757,0.018030794165316045,0.0030388978930307943,0.007597244732576986,0.007597244732576986,0.015194489465153971,0.033731766612641816,0.08306320907617504,0.01023095623987034,0.047508103727714746,0.03525121555915721,0.01559967585089141,0.001012965964343598,0.03656807131280389,0.040619935170178284,0.022690437601296597,0.004862236628849271,0.0034440842787682334,0.0042544570502431114,0.014384116693679092,0.00536871961102107
Sample_056,0.016387987688212296,0.031444971300224604,0.01522335912153731,0.09084102820064886,0.05798186506946178,0.015056983612012312,0.03676898760502454,0.023043008069212213,0.007403710173862407,0.015389734631062307,0.018467681557274768,0.0002495632642874969,0.04259213043839947,0.01680392646202479,0.06538557524332418,0.015722485650112302,0.015056983612012312,0.034689293735962065,0.048332085517011895,0.013393228516762333,0.020547375426337243,0.005739955078612428,0.011063971383412361,0.006155893852424923,0.012977289742949838,0.03302553864071209,0.08094168538391149,0.0072373346643374095,0.05024540387654937,0.03452291822643707,0.00973296730721238,0.0014973795857249812,0.04392313451459945,0.04583645287413693,0.025122701938274684,0.0029947591714499623,0.0033275101904999584,0.0072373346643374095,0.010481657100074869,0.00715414690957491
Sample_057,0.015951882845188285,0.0299860529986053,0.013772663877266387,0.09109135285913529,0.05596234309623431,0.010983263598326359,0.03652370990237099,0.02362273361227336,0.005142956764295677,0.016736401673640166,0.02109483960948396,0.00043584379358437936,0.03783124128312413,0.017259414225941423,0.06293584379358438,0.013249651324965132,0.017869595536959555,0.04218967921896792,0.04741980474198047,0.013249651324965132,0.018305439330543932,0.004968619246861925,0.009327057182705718,0.008804044630404463,0.018218270571827056,0.0274581589958159,0.07906206415620641,0.005665969316596932,0.048204323570432354,0.04157949790794979,0.016910739191073918,0.0035739191073919105,0.036000697350069735,0.052737099023709905,0.0274581589958159,0.003922594142259414,0.002615062761506276,0.004707112970711297,0.011680613668061366,0.0054916317991631795
Sample_058,0.01510223916862921,0.03158760420171208,0.01906470786138836,0.09259466935815483,0.05760532316548914,0.013195768382490375,0.03285858472580464,0.02127023288849015,0.005644648798175769,0.016485365033082875,0.022055250271017905,0.00048596314156480134,0.04646555268961908,0.015401293409592164,0.06605360547269261,0.015924638331277337,0.0177937273372958,0.03869014242458226,0.04646555268961908,0.015363911629471795,0.02018616126499944,0.00728944712347202,0.012111696758999663,0.007513737804194236,0.01289671414152742,0.03188665844267504,0.07192254495159059,0.006317520840342417,0.046577698029980186,0.03883966954506374,0.013345295502971852,0.0023924339277036372,0.031101641060147286,0.04672722515046167,0.027326081267989983,0.004822249635527644,0.0019064707861388358,0.00669133864154611,0.011850024298157078,0.008186609846360883
Sample_059,0.018116653574234094,0.02788688138256088,0.013648860958366064,0.08925765907305577,0.0552827965435978,0.01369795758051846,0.033925765907305575,0.02322270227808327,0.0038295365278868815,0.013305184603299294,0.017380204241948152,0.0003436763550667714,0.046003534956794975,0.020816967792615867,0.06662411626080125,0.014925373134328358,0.01841123330714847,0.0349076983503535,0.052435192458758835,0.01502356637863315,0.015907305577376275,0.0050569520816967795,0.012175962293794187,0.009426551453260016,0.0132069913589945,0.032747446975648076,0.0756578947368421,0.0065298507462686565,0.052140612725844464,0.04060290652003142,0.013059701492537313,0.001178318931657502,0.041290259230164966,0.04678908091123331,0.02665946582875098,0.004467792615868028,0.0012765121759622938,0.004418695993715633,0.011390416339355853,0.00697172034564022
Sample_060,0.01585682222286997,0.031538753024164166,0.016527239338910427,0.08904888215233042,0.05208849505931734,0.009968811029818987,0.03690208995248783,0.01617745649575888,0.00443058267991955,0.016964467892849857,0.019733582067799574,0.00040807998367680065,0.041186929781094235,0.01900486781123386,0.06578832308275279,0.013408342320809164,0.0162940507768094,0.03506573002594223,0.043926895385781324,0.014224502288162766,0.01839274783571866,0.002827411315474976,0.011950913807677734,0.008832016789576472,0.017022765033375114,0.02949835310578016,0.08721252222578482,0.006645874019879325,0.050077243711195964,0.03815547847378086,0.01603171364444574,0.0027982627452123473,0.04203223831871047,0.057451831987641006,0.02635030751741627,0.003993354125980121,0.002681668464161833,0.0033229370099396626,0.00950243390561693,0.006675022590141954
Sample_061,0.019022801302931595,0.02723127035830619,0.018892508143322474,0.08612377850162867,0.059022801302931596,0.013941368078175895,0.033876221498371335,0.01719869706840391,0.004169381107491856,0.011726384364820847,0.019283387622149838,0.0007817589576547231,0.03804560260586319,0.01498371335504886,0.0647557003257329,0.012638436482084691,0.016156351791530944,0.03739413680781759,0.05498371335504886,0.012377850162866449,0.016416938110749187,0.004820846905537459,0.014071661237785017,0.008469055374592834,0.015244299674267102,0.03361563517915309,0.0850814332247557,0.010814332247557004,0.0501628664495114,0.0450814332247557,0.015374592833876221,0.002214983713355049,0.03804560260586319,0.04521172638436482,0.025798045602605863,0.0033876221498371334,0.0014332247557003258,0.005342019543973941,0.010944625407166123,0.005863192182410423
Sample_062,0.012942779291553134,0.036920980926430515,0.017643051771117167,0.09294959128065396,0.059025885558583104,0.015156675749318801,0.032152588555858314,0.02040190735694823,0.003576294277929155,0.017132152588555858,0.018256130790190735,0.0014986376021798365,0.03845367847411444,0.018596730245231608,0.062431880108991825,0.009979564032697548,0.019346049046321527,0.03194822888283379,0.0489441416893733,0.01634877384196185,0.017540871934604903,0.005960490463215259,0.010490463215258856,0.006539509536784741,0.013964577656675749,0.030892370572207086,0.08361716621253407,0.007016348773841962,0.04880790190735695,0.04792234332425068,0.014032697547683924,0.0012602179836512261,0.03494550408719346,0.04952316076294278,0.025034059945504086,0.002418256130790191,0.002997275204359673,0.004836512261580382,0.012431880108991825,0.006062670299727521
Sample_063,0.014203514592296925,0.032191177232906536,0.014099839303302058,0.09527759058628375,0.049764138717536675,0.01373697579182002,0.03291690425587061,0.019335441397542896,0.004198849204292157,0.014410865170286662,0.01954279197553263,0.0003110258669846042,0.04349178373334716,0.019179928464050592,0.06521175677777202,0.01347778756933285,0.01565496863822508,0.035249598258255146,0.05074905396298792,0.01954279197553263,0.018817064952568557,0.004302524493287025,0.011352444144938054,0.0075682960966253696,0.012700222901871339,0.0295474573635374,0.08034834897102276,0.009278938365040693,0.05277072209838785,0.04250686848789591,0.016121507438701985,0.0017106422684153232,0.038981908662070394,0.049453112850552074,0.024467368202788865,0.0036286351148203826,0.001451454045928153,0.005235602094240838,0.011145093566948318,0.006065004406199782
Sample_064,0.01284009276542791,0.03744555687538888,0.014197635612874031,0.10057129928163358,0.05322699247695006,0.012331014197635612,0.03512642117766842,0.017195542734317552,0.004694835680751174,0.016912721307766276,0.01962780700265852,0.0013009785621358673,0.048136206799027095,0.01640364273997398,0.06657616381017026,0.01651677131059449,0.021777249844448215,0.03354262118898128,0.05220883534136546,0.014593585610045817,0.02115504270603541,0.004581707110130663,0.011312857062051021,0.008597771367158776,0.015442049889699643,0.028508399796368572,0.08105662084959557,0.006618021381299848,0.045703942530686124,0.03552237117484021,0.011595678488602296,0.0014706714180666327,0.03812432829911194,0.047174613948752754,0.02172068555913796,0.0026019571242717346,0.001131285706205102,0.004298885683579388,0.012557271338876633,0.005599864245715255
Sample_065,0.015593493749159833,0.035219787605861,0.012098400322624008,0.09114128243043419,0.05336738808979702,0.012367253663126763,0.03481650759510687,0.020701707218712194,0.0048393601290496035,0.012501680333378142,0.02083613388896357,0.00026885334050275576,0.04368866783169781,0.01787874714343326,0.06815432181744858,0.01384594703589192,0.015996773759913967,0.035623067616615135,0.05175426804678048,0.015459067078908456,0.013711520365640543,0.0048393601290496035,0.010350853609356097,0.006855760182820272,0.015459067078908456,0.03172469417932518,0.08589864229063046,0.008737733566339561,0.04812474794999328,0.03911816104315096,0.01586234708966259,0.0017475467132679124,0.0364296276381234,0.05000672133351257,0.025541067347761796,0.0036295200967872026,0.0024196800645248017,0.007393466863825783,0.011157413630864364,0.0048393601290496035
Sample_066,0.016259760798655726,0.027181970940001975,0.009983196599782545,0.09404961945240684,0.05668676485124049,0.01354156370465553,0.038054759316002766,0.017940100820401306,0.0028664623900365722,0.0170010872788376,0.021696154986656124,0.0005436394188000395,0.04423247998418504,0.021004250271819708,0.06844914500345953,0.015073638430364732,0.014925373134328358,0.03617673223287536,0.045319758821785114,0.013689829000691905,0.017643570228328555,0.004003162992982109,0.012404863101709993,0.006770781852327765,0.013146189581891865,0.03429870514974795,0.07022832855589602,0.010032618365128003,0.04161312642087575,0.05189285361273105,0.018434318473855887,0.0016309182564001187,0.038697242265493724,0.04759316002767619,0.026144113867747357,0.003508945339527528,0.002619353563309281,0.008204013047346052,0.010427992487891667,0.006029455372145893
Sample_067,0.011596036263967952,0.0377134724857685,0.0154438119333755,0.09582542694497154,0.05294644739616276,0.013888888888888888,0.028937381404174574,0.022322369808138308,0.0035842293906810036,0.016102677630191863,0.019028041324056503,0.0006325110689437065,0.03868859371705671,0.01995045329959941,0.06475332068311196,0.013967952772506852,0.018158338604258906,0.03573687539531942,0.05363166772085178,0.015944549862955935,0.015760067467847354,0.0045329959940965635,0.013493569470799072,0.005850727387729285,0.013493569470799072,0.03607948555766392,0.07656019397006114,0.008459835547122074,0.04788635884461311,0.042114695340501794,0.013862534261016234,0.0025563989036474803,0.0436696183849884,0.044855576639257856,0.02321842715580856,0.002872654438119334,0.0020293063461943915,0.007906388361796331,0.00980392156862745,0.006140628294328484
Sample_068,0.019854032657100444,0.03766699653636813,0.013359722909450767,0.09902276100940129,0.04824344383968333,0.013668975754576942,0.03711034141514102,0.02115289460663038,0.0029069767441860465,0.015277090549233053,0.017318159327065808,0.0025977238990598714,0.05374814448292924,0.018740722414646215,0.0706333498268184,0.00872093023255814,0.015029688273132114,0.034821870361207326,0.044285007422068284,0.01583374567046017,0.0158955962394854,0.0029069767441860465,0.013359722909450767,0.0084735279564572,0.013792676892627411,0.025729836714497772,0.0780554181098466,0.00785502226620485,0.0497897080653142,0.03958436417615042,0.016575952498762987,0.002164769915883226,0.034388916378030675,0.0508411677387432,0.023317664522513607,0.0025977238990598714,0.0016081147946561108,0.005875804057397328,0.009648688767936665,0.007545769421078674
Sample_069,0.011635682760465428,0.03763541527350542,0.013641834960545673,0.09014310552360573,0.058098167714323926,0.011368195800454728,0.03621773438544871,0.017012170656680488,0.00508225224020329,0.018269359368730774,0.023191119432927645,0.00040123044001604924,0.04488431188979537,0.014310552360572422,0.06572154607462886,0.012170656680486827,0.019446301992777852,0.03287414738531497,0.05181222415407249,0.017012170656680488,0.017627390664705096,0.004092550488163702,0.011207703624448308,0.008292095760331684,0.018590343720743613,0.02605322990504213,0.07711649057108466,0.011341447104453659,0.04860238063394409,0.04105924836164237,0.01516651063260666,0.0032365922161294637,0.04004279791360171,0.04541928580981677,0.023137622040925506,0.0027551156881102045,0.0007222147920288885,0.0051624983282065,0.012117159288484686,0.007329142704293166
Sample_070,0.01429566364869323,0.02859132729738646,0.01895091822147282,0.1020123895751622,0.053846999743411166,0.013159341666361204,0.04123749129430739,0.013305963857629853,0.003812176972984861,0.015028774605036472,0.021736739855577142,0.0011729775301491882,0.04585609031926982,0.01499211905721931,0.06916901873098494,0.012792786188189582,0.015578607822293904,0.0358124702173674,0.03892819178182618,0.015248707891939444,0.016934863091528904,0.0027125105384699973,0.013232652761995528,0.011693119753674718,0.013122686118544042,0.026611927715259706,0.0758769839815256,0.005315054433488509,0.04453649059785199,0.04435321285876617,0.011949708588394854,0.0006964554085260804,0.0414207690333932,0.053040577691433596,0.024669183680950113,0.007111176276529452,0.003812176972984861,0.008687364832667424,0.0110333198929658,0.0076610094937868845
Sample_071,0.015942338820511253,0.031090614787893597,0.012155269828665669,0.09058424701462908,0.05805821091531014,0.014903948935650368,0.03765690376569038,0.019393458143725378,0.005008704150505452,0.014445835751152918,0.01991265308615582,0.0005802767003634364,0.04028341935680909,0.017927495953333535,0.05964633662156797,0.014354213114253429,0.01789695507436704,0.03796231255535534,0.05155300369544635,0.014903948935650368,0.016247747610176222,0.005008704150505452,0.009376049842714474,0.006993861283327734,0.016003420578444248,0.02849464007574138,0.08615581956448706,0.006444125461930794,0.04834621140396421,0.034908224658705675,0.018660477048529456,0.0022905659224872494,0.03958097914057967,0.054759795986928504,0.026692728216718076,0.0030540878966496656,0.002229484164554256,0.007360351830925694,0.007879546773356137,0.005253031182237425
Sample_072,0.016721192293711377,0.028171573973100692,0.019265721555797893,0.09632860777898945,0.05597964376590331,0.013994910941475827,0.0341693929480189,0.018902217375499818,0.0052708106143220645,0.013267902580879681,0.021446746637586334,0.0009087604507451836,0.035623409669211195,0.018902217375499818,0.06852053798618685,0.01817520901490367,0.020901490367139224,0.03471464921846601,0.0430752453653217,0.011995637949836423,0.012904398400581607,0.006543075245365322,0.007633587786259542,0.010359869138495093,0.021083242457288258,0.026354053071610324,0.0861504907306434,0.009087604507451835,0.0430752453653217,0.038349691021446745,0.016902944383860415,0.0034532897128316978,0.03798618684114868,0.05143584151217739,0.023082515448927664,0.0045438022537259174,0.0003635041802980734,0.0059978189749182115,0.01272264631043257,0.005634314794620138
Sample_073,0.013085787451984635,0.03060179257362356,0.01677336747759283,0.09124199743918054,0.04793854033290653,0.011856594110115236,0.03697823303457106,0.015979513444302176,0.006376440460947503,0.013956466069142125,0.019487836107554418,0.001382842509603073,0.04276568501920615,0.015057618437900128,0.06960307298335468,0.014622279129321384,0.016312419974391805,0.03539052496798976,0.052573623559539054,0.02148527528809219,0.01915492957746479,0.006658130601792573,0.013597951344430217,0.005633802816901409,0.013982074263764405,0.03172855313700384,0.07728553137003841,0.007708066581306018,0.05498079385403329,0.0382842509603073,0.013905249679897567,0.002125480153649168,0.03787451984635083,0.04929577464788732,0.025787451984635085,0.0034058898847631244,0.0022791293213828426,0.006632522407170294,0.012061459667093469,0.004148527528809219
